uri_s,title_s,subTitle_s,authFullName_s,docType_s,doiId_s,producedDateY_i,journalTitle_s,journalPublisher_s,conferenceTitle_s,language_s
https://hal.archives-ouvertes.fr/hal-00168025,"Thinking\, elaborating and evaluating future offers in user oriented",,"O. Maxant,G. Piat,B. Roussel",COMM,,2004,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00162812,Perception des prestations de la pharmacie par les infirmier(e)s,,"B. Vidal,A. Perrin,Pascale Baratte,Jean-Pierre Grandhaye,M.A. Hoffman",ART,,2004,Gestions hospitalières : la revue du management hospitalier,Gestions hospitalières,,fr
https://hal.archives-ouvertes.fr/hal-00289003,1. Le management par la valeur 2. La communication visuelle 3. L'audit,,J.P. Grandhaye,OTHER,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00161048,Improvement of the design process through knowledge capitalization: an approach by know-how mapping,,"J. Renaud,A. Lefebvre,C. Fonteix",ART,,2004,Concurrent Engineering: Research and Applications,SAGE Publications,,en
https://hal.archives-ouvertes.fr/hal-00284053,Extraction des connaissances tacites d'expert sous forme de cartographie de savoir-faire à partir d'analyse multicritère,,"Irma Ramirez Aguilar,Jean Renaud,Patrick Truchot",COMM,,2004,,,Colloque IPI'2004,fr
https://hal.archives-ouvertes.fr/hal-00161633,Génie décisionnel appliqué à une polymérisation en émulsion,,"J. Renaud,C. Fonteix",ART,,2004,Journal Européen des Systèmes Automatisés (JESA),Lavoisier,,fr
https://hal.archives-ouvertes.fr/hal-00162316,Modélisation et performance des réseaux de santé. Contribution à la prise en charge des patients,,"Jean-Pierre Grandhaye,Auguste Rakotondranaivo",ART,,2004,Journal Européen des Systèmes Automatisés (JESA),Lavoisier,,fr
https://hal.archives-ouvertes.fr/hal-00288942,Ingénierie de l'Innovation - Organisation et méthodologies des entreprises innovantes,,V. Boly,OUV,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00288965,Représentation des dispersions d'usinage en tournage à partir d'une cartographie de connaissances métier,,"A. Lefebvre,J. Renaud,V. Wolf",COUV,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00288968,Méthode de conception et d'évaluation de concepts innovants,,"O. Maxant,G. Piat,B. Roussel",COUV,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00289008,Amélioration des postes de travail,,"P. Arnould,J. Renaud",OTHER,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00288957,Gestion dynamique des connaissances industrielles,,"Benoit Eynard,Muriel Lombard,Nada Matta,J. Renaud",OUV,,2004,,,,fr
https://hal.archives-ouvertes.fr/hal-00161072,Use of technological forecasting tools for broadening the field of data processed in the design and optimisation of thermodynamic systems: application to sequential combustion in gas turbines,,"M. Dames,Vincent Boly",ART,,2004,"International journal of energy, environment, economics",Nova Science Publishers,,en
https://hal.archives-ouvertes.fr/hal-00161080,Theoretical approach of the interest of technological forecasting tools in the design and optimisation of thermodynamic systems,,"Laure Morel,Vincent Boly",ART,,2004,"International journal of energy, environment, economics",Nova Science Publishers,,en
https://hal.archives-ouvertes.fr/hal-02500287,Experimental study of maleic anhydride grafting of polypropylene by reactive extrusion under supercritical conditions,,"Sandrine Hoppe,Cornelius Schrauwen,Christian Fonteix,Fernand Pla",ART,,2004,Dechema-Monographien,,,en
https://hal.archives-ouvertes.fr/hal-00121506,Manufacturing Enterprise Control and Management System Engineering: Paradigms and Open Issues,,"Gérard Morel,Hervé Panetto,Marek Zaremba,Frédérique Mayer",ART,10.1016/j.arcontrol.2003.09.003,2003,IFAC Annual Reviews in Control,,,en
https://hal.archives-ouvertes.fr/hal-00162323,Safe design and human activity: construction of a theoretical framework from an analysis of a printing sector,,"Elie Fadier,C. de la Garza,Armelle Didelot",ART,10.1016/S0925-7535(02)00022-X,2003,Safety Science,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00169379,Extraction de la connaissance tacite à partir d'outils d'analyse des données : étude de cas sur une ligne de fabrication de fromages,,"Jean Renaud,Irma Ramirez,Patrick Truchot",COMM,,2003,,,5th International Industrial Engineering Conference: Industrial Engineering and the new Global Challenges,fr
https://hal.archives-ouvertes.fr/hal-00168057,Cartographie des recherches en gestion des connaissances industrielles au sein du groupe Dyxit,,"Benoit Eynard,Muriel Lombard,Nada Matta,J. Renaud",COMM,,2003,,,5th International Industrial Engineering Conference: Industrial Engineering and the new Global Challenges,fr
https://hal.archives-ouvertes.fr/hal-00162833,Perception des prestations de la pharmacie par les infirmier(e)s,,"C. Heiz-Valle,A. Perrin,M.A. Hoffman,Pascale Baratte,Jean-Pierre Grandhaye",ART,,2003,Gestions hospitalières : la revue du management hospitalier,Gestions hospitalières,,fr
https://hal.univ-lorraine.fr/hal-01629313,Modelling and simulation of batch and semi-batch emulsion copolymerization of styrene and butyl acrylate,,"Emmanuel Ginsburger,Fernand Pla,Christian Fonteix,Sandrine Hoppe,Silvère Massebeuf,Philippe Hobbes,Philippe Swaels",ART,10.1016/S0009-2509(03)00320-8,2003,Chemical Engineering Science,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00169381,Les projets de changements du secteur santé : étude des facteurs de contingence dans un réseau de soins,,"Stéphane Drouard,Jean-Pierre Grandhaye,Isabelle May",COMM,,2003,,,XIVe Congrès CALASS,fr
https://hal.archives-ouvertes.fr/hal-00168059,Modelling of the control and driving of hospital projects in a complex environment,,Jean-Pierre Grandhaye,COMM,,2003,,,8th IFAC Symposium on Automated Systems Based on Human Skin and Knowledge,en
https://hal.archives-ouvertes.fr/hal-00168127,Decision making by Rough Sets applied to chemical and biochemical multicriteria process optimisation,,"J. Renaud,F. Fournier,J. Thiebault,R. Lanouette,K. Zaras,C. Fonteix",COMM,,2003,,,8th IFAC Symposium Automated Systems Based on Human Skill and Knowledge,en
https://hal.archives-ouvertes.fr/hal-00168128,Contribution to complex systems modeling process,,"Frédérique Mayer,Thierry Robert",COMM,,2003,,,"8th IFAC Symposium on Automated Systems based on Human Skill ""Joint design of technology and organisation",en
https://hal.archives-ouvertes.fr/hal-00168131,Analysis multicriteria and concurrent engineering: the Rough Sets method,,"J. Renaud,F. Fournier,C. Fonteix",COMM,,2003,,,"10th ISPE - International conference on Concurrent Engineering: Research and applications, Enhanced interoperable systems",en
https://hal.archives-ouvertes.fr/hal-00284702,"Favoriser l'articulation ""ergonomie-conception de produits"" à l'aide de mannequins numériques",,"C. Chitescu,J.C. Sagot,S. Gomes",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00284732,Contribution à la compréhension de l'avis de l'expert dans un choix multi-objectifs. Cas industriel : fabrication de fromages.,,"I. Ramirez,J. Renaud,P. Truchot",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00284742,How to turn an invention into an innovation? An approach based on a reverse use of Triz.,,"A. Ngassa,R. Bachelet,P. Truchot",OTHER,,2003,,,,en
https://hal.archives-ouvertes.fr/hal-00284716,Le confort dans l'habitacle des véhicules : l'utilisation des principes architecturaux pour la conception des voitures,,"R. Khoudeir,B. Roussel",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00284723,Conduite du changement : évaluation de l'impact de la mise en place d'un référentiel d'auto-évaluation au sein des pharmacies hospitalières du réseau ONCOLOR,,"C. Jacob,I. May,J.P. Grandhaye,P. Baratte",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00284736,Métrologie et systèmes d'innovation,,"J.R. Corona-Armenta,V. Boly",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00168133,Multicriteria analysis and Rough Sets method: biochemical application,,"J. Renaud,F. Fournier,C. Fonteix",COMM,,2003,,,CESA'2003 IMACS - Computational Engineering in Systems Application,en
https://hal.archives-ouvertes.fr/hal-00169385,Organisational factors and safety performances,,"Sylvain Duriez,Elie Fadier,Olivier Chery",COMM,,2003,,,European Safety aind Reliability Conference - ESREL -,en
https://hal.archives-ouvertes.fr/hal-00169402,"Organisation and Safety: Establishing a list of organisational criteria\, including potentially detrimental associated mechanisms\, and impact on safety in the system",,"Sylvain Duriez,Elie Fadier",COMM,,2003,,,"European Safety and Reliability Conference : The Netherlands: Improvement of risk-based methodologies through the combination of technical, project, financial and environmental approaches to risk",en
https://halshs.archives-ouvertes.fr/halshs-01782043,Le management des connaissances : état des lieux et perspectives,,"Mohamed Bayad,Serge Simen",COMM,,2003,,,"XIIe Conférence Internationale de Management Stratégique, Les Côtes de Carthage – Tunis",fr
https://hal.archives-ouvertes.fr/hal-00284087,Implications d'une approche par compétences sur les modalités du dispositif pédagogique et son fonctionnement,,Valérie Rault-Jacquot,COMM,,2003,,,2ème Colloque Questions de Pédagogie dans l'enseignement supérieur,fr
https://hal.archives-ouvertes.fr/hal-00168134,Ergonomics evaluation of computer games for visually impaired children,,"A. Buaud,D. Archambault,B. Roussel",COMM,,2003,,,International conference of Human Computer Interaction,en
https://hal.archives-ouvertes.fr/hal-00162840,Intégration d'événements imprévus au processus de développement de produits (2ème partie),,"S. Ezzedine,Jean-Pierre Grandhaye",ART,,2003,La Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00168135,Coordination inter-organisationnelle et relation au territoire : émergence de méta-organisations égalitaires et gouvernance locale,,Jean-Louis Coujard,COMM,,2003,,,"Rencontres internationales ""Démocratie et Management local""",fr
https://hal.archives-ouvertes.fr/hal-00168136,Expert and SME: contribution to the analysis of the impact of the expert in the design process,,"J.C. Marpeau,T. Bisaga,V. Boly",COMM,,2003,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00168143,Decision making by Rough Sets applied to chemical and biochemical multicriteria optimisation processes,,"J. Renaud,J. Thibault,K. Zaras,R. Lanouette,F. Fournier,C. Fonteix",COMM,,2003,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00168144,"Use\, a common reference system for cooperating and innovating",,"T. Vallette,B. Roussel,Dominique Millet,R. Duchamp",COMM,,2003,,,IAMOT - International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00168141,Instrumentation of practical data transfer: collaborative design of ergonomics knowledge help-tools,,"S. Minel,B. Roussel,Dominique Millet",COMM,,2003,,,IAMOT - International conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00284096,"Les TICE au service de l'Analyse de la Valeur\, l'Analyse Fonctionnelle et l'Aide à la Décision",,"J.P. Grandhaye,A. Rakotondranaivo,I. May",COMM,,2003,,,CONGRES IAMOT,fr
https://hal.archives-ouvertes.fr/hal-00168145,Contribution to the building of an equipment design method in developing countries using an analysis of traditional practices,,"C. Marouze,P. Truchot,A. Diagne,F. Giroux",COMM,,2003,,,International ACTRP Design Seminar,en
https://hal.archives-ouvertes.fr/hal-00510647,Category theory based approach for IMS modeling,,"Jean-Pierre Lavigne,Frédérique Mayer,Pascal Lhoste",COMM,,2003,,,"7th IFAC Workshop on Intelligent Manufacturing Systems, IMS 2003",en
https://hal.archives-ouvertes.fr/hal-00169362,Amélioration de la qualité des processus dans les organisations complexes. Application à la recherche clinique initiée par le Centre Alexis Vautrin,,"C. Vallance,E. Luporsi,J.P. Grandhaye",COMM,,2003,,,5ème Congrès International pluridisciplinaire Qualité & Sûreté de Fonctionnement,fr
https://hal.archives-ouvertes.fr/hal-00169366,La dynamique d'impact des projets qualité dans les hôpitaux français,,"Nadège Ribau,Jean-Pierre Grandhaye",COMM,,2003,,,5ème Congrès International pluridisciplinaire Qualité & Sûreté de Fonctionnement,fr
https://hal.archives-ouvertes.fr/hal-00169408,Complexité des interactions entre un modèle de sécurité et un modèle d'organisation,,"S. Duriez,E. Fadier,O. Chery,J.M. Pourchier",COMM,,2003,,,5ème Congrès internatinoal en Qualité et Sûreté de Fonctionnement,fr
https://hal.archives-ouvertes.fr/hal-00169370,Impact et accompagnement des démarches qualité dans les hôpitaux publics français,,"Nadège Ribau,Mohamed Bayad,Jean-Pierre Grandhaye",COMM,,2003,,,1ère conférence francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH,fr
https://hal.archives-ouvertes.fr/hal-00169414,Performance et valeur dans le secteur hospitalier : apport des TICE dans les interactions réseaux/organisations,,"Jean-Pierre Grandhaye,Auguste Rakotondranaivo,Isabelle May",COMM,,2003,,,1ère Conférence Francophone en Gestion et Ingénierie des Systèmes Hospitaliers - GISEH -,fr
https://hal.archives-ouvertes.fr/hal-00169373,Les réseaux coopératifs : une voie de développement des organisations hospitalières,,"P. Hadjes,A. Bellou,J.P. Grandhaye,C. Zanne",COMM,,2003,,,1ère conférence francophone en Gestion et Ingénierie des Systèmes Hospitalires - GISEH -,fr
https://hal.archives-ouvertes.fr/hal-00288984,Change Processes in SMEs - IT-Pushed versus Systemic approaches,,Frédérique Mayer,COUV,,2003,,,,en
https://hal.archives-ouvertes.fr/hal-00288981,Towards a constructivist approach to technological innovation management: an overview of the phenomena in French SME's,,"V. Boly,L. Morel,J. Renaud",COUV,,2003,,,,en
https://hal.archives-ouvertes.fr/hal-00289013,"Système documentaire en établissement de santé : organisation et gestion des documents d'archives\, recueil de normes et réglementation",,"H. Leclet,D. Vilco,J.P. Grandhaye",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00289092,Etude de faisabilité d'un projet,,"M. Carbonel,J. Renaud",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00289086,Flux de production - Les outils d'amélioration,,"P. Arnould,J. Renaud",OTHER,,2003,,,,fr
https://hal.archives-ouvertes.fr/hal-00163112,Apport des TICE aux échanges coopératifs dans les réseaux de santé. Etude d'une application pour un réseau d'oncologie,,"Jean-Pierre Grandhaye,Auguste Rakotondranaivo,I. May",ART,,2003,Sante et Systemique,Editions Hermes,,fr
https://hal.archives-ouvertes.fr/hal-00162842,Intégration d'événements imprévus au processus de développement de produits (1ère partie),,"S. Ezzedine,Jean-Pierre Grandhaye",ART,,2003,La Valeur,,,fr
https://hal.archives-ouvertes.fr/hal-00162846,Formation du personnel des pharmacies du réseau ONCOLOR à la gestion d'une unité centralisée des cytotoxiques,,"S. Henn-Menetre,Véronique Noirez,C. Vallance,J.M. Lestreit,A.M. Llorens,I. May,J. Husson,Jean-Pierre Grandhaye,P. Bey",ART,,2003,Bulletin du Cancer,John Libbey Eurotext,,fr
